match_key,Classic,category_igdb,last_played,matches,genre_metacritic,steamdb_flag,topCriticScore,age,Finished,numReviews,comp_lvl_combine_hltb,Genres,glicko,game_engines_igdb,age_ratings_igdb,franchise_igdb,soulslike,invested_co_hltb,Companies,similar_games_igdb,raw_score,glicko_rd,count_playing_hltb,comp_plus_hltb,genres_igdb,releaseDate_metacritic,review_score_hltb,Platforms,release_calendar_date_igdb,invested_mp_count_hltb,game_name_hltb,game_id_hltb,2nd_match,name_igdb,first_match,hasLootBoxes,Name_steamdb,Trials,developer_metacritic,count_review_hltb,comp_lvl_mp_hltb,count_retired_hltb,baseGame,dropped,comp_100_count_hltb,count_comp_hltb,themes_igdb,thumbnailUrl_metacritic,comp_100_hltb,count_speedrun_hltb,rating_count_igdb,profile_platform_hltb,userScore_metacritic,elo,title_metacritic,opencritic_flag,medianScore,Release_steamdb,aggregated_rating_count_igdb,played,comp_main_hltb,percentile,keywords_igdb,invested_co_count_hltb,release_date,firstReleaseDate,game_modes_igdb,comp_all_hltb,comp_lvl_co_hltb,metaScore_metacritic,Title,comp_main_count_hltb,id_igdb,comp_plus_count_hltb,profile_popular_hltb,involved_companies_igdb,isMajorTitle,model_score,Rating_opencritic,comp_all_count_hltb,first_release_date_igdb,numTopCriticReviews,rating_igdb,My Rating,percentRecommended,metacritic_url,hypes_igdb,genre_mc_clean,game_image_hltb,platform_metacritic,aggregated_rating_igdb,count_backlog_hltb,comp_lvl_sp_hltb,game_alias_hltb,Unnamed: 0,game_type_hltb,description_metacritic,tier,Rating_steamdb,release_world_hltb,trials,OCid,invested_mp_hltb,game_name_date_hltb,igdb_flag,metacritic_flag
Chained Echoes,0.0,0.0,,Chained Echoes,JRPG,1.0,89.51388889,757.0,0.0,57.0,0.0,{},1200.0,[13],"[105418, 109028, 113516, 119130, 182941]",,0.0,0.0,{},"[19404, 22387, 25311, 27092, 28182, 35994, 36198, 96217, 106987, 113360]",1473.7218994728785,350.0,37.0,162789.0,"[12, 15, 16, 31, 32]",2022-12-08T00:00:00,85.0,"[{'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2022-12-08T00:00:00.000Z'}]",12/8/2022,0.0,Chained Echoes,82601.0,,Chained Echoes,Chained Echoes,False,Chained Echoes,0.0,Matthias Linda,398.0,0.0,110.0,,,185.0,819.0,"[1, 17]",,200056.0,0.0,24.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",88.0,1000.0,,1.0,90.0,12/1/2022,3.0,0.0,122670.0,99.0,"[283, 521]",0.0,12/8/2022,2022-12-08T00:00:00.000Z,[1],166994.0,0.0,90.0,Chained Echoes,104.0,117271.0,323.0,317.0,"[195568, 195569]",True,4.368582465,,612.0,1670457600.0,36.0,83.07227161,,94.73684211,https://www.metacritic.com/game/chained-echoes/,5.0,JRPG,82601_Chained_Echoes.jpg,PC,91.33333333,1517.0,1.0,,466.0,game,"Take up your sword, channel your magic or board your Mech. Chained Echoes is a 16-bit SNES style RPG set in a fantasy world where dragons are as common as piloted mechanical suits. Follow a group of heroes as they explore a land filled to the brim with charming characters, fantastic landscapes and vicious foes.Can you bring peace to ...",Mighty,0.8752,2022.0,0.0,14102.0,0.0,0.0,1.0,1.0
,0.0,0.0,6/1/2023,,Turn-Based Tactics,1.0,81.0,714.0,1.0,133.0,0.0,{},1513.7133543524712,[],"[93511, 119078, 138704, 162887, 162888, 162889, 190981]",,0.0,0.0,{},"[7615, 9472, 13196, 19404, 26845, 27092, 28182, 96217, 106987, 115653]",1271.5871146097713,80.35467109768022,23.0,234238.0,"[12, 15, 16, 24, 31]",2023-01-20T00:00:00,79.0,"[{'id': 32, 'shortName': 'Switch', 'name': 'Nintendo Switch', 'releaseDate': '2023-01-20T00:00:00.000Z', 'displayRelease': '2023-01-20'}]",1/20/2023,0.0,Fire Emblem Engage,113547.0,,Fire Emblem Engage,,False,,24.0,Intelligent Systems,673.0,0.0,91.0,,,114.0,1357.0,[17],,325631.0,0.0,36.0,Nintendo Switch,70.0,1096.8595792175558,,1.0,80.0,,9.0,1.0,147511.0,86.0,[],0.0,1/20/2023,2023-01-20T00:00:00.000Z,[1],226274.0,0.0,80.0,Fire Emblem Engage,195.0,217550.0,576.0,245.0,"[246400, 264452]",True,3.138370502,,885.0,1674172800.0,90.0,74.79551646,3.5,83.2,https://www.metacritic.com/game/fire-emblem-engage/,3.0,TurnBased Tactics,113547_Fire_Emblem_Engage.jpg,PC,86.0,1270.0,1.0,,467.0,game,"In a war against the Fell Dragon, four kingdoms worked together with heroes from other worlds to seal away this great evil. One-thousand years later, this seal has weakened and the Fell Dragon is about to reawaken. As a Divine Dragon, use rich strategies and robust customization to meet your destiny—to collect Emblem Rings and bring peac...",Strong,,2023.0,0.0,13896.0,0.0,0.0,1.0,1.0
Pizza Tower,0.0,0.0,,Pizza Tower,2D Platformer,1.0,91.33333333,708.0,0.0,10.0,0.0,{},1200.0,[79],"[185132, 185208]",,0.0,5605.0,{},"[20342, 24426, 28070, 55173, 55190, 56033, 89597, 96217, 106987, 111130]",1416.7122373689836,350.0,60.0,39558.0,"[8, 31, 32]",2023-01-26T00:00:00,87.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2023-01-26T00:00:00.000Z', 'displayRelease': 'January 26, 2023'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2023-01-26T00:00:00.000Z'}]",1/26/2023,0.0,Pizza Tower,118236.0,,Pizza Tower,Pizza Tower,False,Pizza Tower,0.0,Tour De Pizza,290.0,0.0,64.0,,,45.0,661.0,"[1, 27]",,160809.0,10.0,48.0,"Nintendo Switch, PC",89.0,1000.0,,1.0,90.0,1/1/2023,1.0,0.0,22551.0,100.0,"[156, 524, 1461, 2069, 3560, 4333, 4541, 5106, 5929, 38292]",1.0,1/26/2023,2023-01-26T00:00:00.000Z,"[1, 2, 3]",36951.0,0.0,89.0,Pizza Tower,205.0,135818.0,107.0,432.0,[201876],False,4.262613068,,357.0,1674691200.0,8.0,81.7860458,,100.0,https://www.metacritic.com/game/pizza-tower/,2.0,2D Platformer,118236_Pizza_Tower.jpg,PC,90.0,1196.0,1.0,,468.0,game,"Peppino Spaghetti, a surprisingly agile and powerful fat balding italian, is on a mission to destroy the titular Pizza Tower in order to save his restaurant from annihilation. Follow him through his rampage across the many wacky floors of the tower, collecting toppings and beating up monsters!PLAY as Peppino Spaghetti, the supersonic i...",Mighty,96.68%,2023.0,0.0,14233.0,0.0,0.0,1.0,1.0
Before Your Eyes,0.0,11.0,8/9/2022,Before Your Eyes,First-Person Adventure,1.0,82.96296296,665.0,1.0,40.0,0.0,{},1178.630530713098,[],[177822],,0.0,0.0,{},"[18011, 25222, 26223, 26565, 75948, 80916, 81275, 103266, 106992, 111130]",1222.5434378238015,95.39454348922476,34.0,7141.0,"[31, 32]",2021-04-08T00:00:00,83.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2021-04-08T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-03-10T00:00:00.000Z'}]",3/10/2023,0.0,Before Your Eyes,90830.0,,Before Your Eyes,Before Your Eyes,False,Before Your Eyes,18.0,GoodbyeWorld Games,475.0,0.0,19.0,,,69.0,1356.0,"[31, 43]",,11793.0,0.0,,"Mobile, PC, PlayStation 5",86.0,977.2713250139442,,1.0,80.0,4/1/2021,,1.0,6055.0,89.0,[],0.0,3/10/2023,2021-04-08T00:00:00.000Z,[1],6610.0,0.0,77.0,Before Your Eyes,466.0,305472.0,87.0,454.0,"[270341, 272170]",True,3.817157058,,622.0,1678406400.0,28.0,,4.0,79.48717949,https://www.metacritic.com/game/before-your-eyes/,,FirstPerson Adventure,90830_Before_Your_Eyes.jpg,PC,,1606.0,1.0,,469.0,game,"Embark on an emotional first-person narrative adventure where you control the story—and affect its outcomes—with your real-life blinks. With this innovative technique you will fully immerse yourself in a world of memories, both joyous and heartbreaking, as your whole life flashes before your eyes.",Strong,0.9528,2021.0,0.0,11176.0,0.0,0.0,1.0,1.0
Terra Nil,0.0,0.0,,Terra Nil,Real-Time Strategy,1.0,81.5862069,647.0,0.0,49.0,0.0,{},1200.0,[13],"[129373, 132169, 139957, 164308, 164555]",,0.0,0.0,{},"[11666, 13200, 17111, 17130, 25311, 26574, 34823, 51577, 55689, 111187]",1102.816841484008,350.0,25.0,30620.0,"[9, 13, 15, 32]",2023-03-28T00:00:00,76.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2023-03-28T00:00:00.000Z'}]",3/28/2023,0.0,Terra Nil,94425.0,,Terra Nil,Terra Nil,False,Terra Nil,0.0,Free Lives,105.0,0.0,48.0,,,47.0,248.0,"[18, 33, 34]",,38377.0,0.0,34.0,"Mobile, Nintendo Switch, PC",65.0,1000.0,,1.0,80.0,3/1/2023,2.0,0.0,18018.0,86.0,"[153, 1111, 3533, 24919, 25844, 33744]",0.0,3/28/2023,2023-03-28T00:00:00.000Z,[1],28154.0,0.0,79.0,Terra Nil,50.0,152424.0,47.0,126.0,"[196262, 196263, 204913, 261039, 287193]",True,2.840489864,,144.0,1679961600.0,33.0,73.30190906,,84.7826087,https://www.metacritic.com/game/terra-nil/,6.0,RealTime Strategy,94425_Terra_Nil.jpg,PC,80.0,349.0,1.0,,470.0,game,"Terra Nil, from eco-warriors Free Lives (Broforce) and recycled publisher Devolver Digital, presents players with the task of environmental rejuvenation. Begin with the water system, slowly purify the soil, and cultivate pioneer greenery. Embark on more ambitious tasks, restore biodiversity, fix the climate, introduce wildlife, and final...",Strong,84.61%,2023.0,0.0,14483.0,0.0,0.0,1.0,1.0
DREDGE,0.0,0.0,4/4/2024,DREDGE,Action Adventure,1.0,82.49056604,645.0,1.0,96.0,0.0,{},1437.727956827358,[13],"[127941, 128250, 132307, 132308, 132309, 132310, 132599]",,0.0,0.0,{},"[18225, 25311, 26574, 35994, 81249, 96217, 102584, 103303, 111130, 116530]",1441.8030098493596,101.66884291760309,214.0,44829.0,"[12, 13, 31]",2023-03-30T00:00:00,81.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2023-03-30T00:00:00.000Z', 'displayRelease': '2023-03-30'}]",3/30/2023,0.0,Dredge,94128.0,,Dredge,DREDGE,False,DREDGE,16.0,Black Salt Games,942.0,0.0,123.0,,,395.0,2431.0,"[1, 19, 38]",,67506.0,0.0,109.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",81.0,1052.115406788329,,1.0,85.0,3/1/2023,7.0,1.0,33772.0,89.0,"[72, 509, 2426]",0.0,3/30/2023,2023-03-30T00:00:00.000Z,[1],47598.0,0.0,80.0,Dredge,361.0,164867.0,774.0,1889.0,"[184846, 184847]",True,3.824461919,,1530.0,1680134400.0,60.0,79.78048508,4.0,89.13043478,https://www.metacritic.com/game/dredge/,5.0,Action Adventure,94128_Dredge.jpg,PC,85.6,2618.0,1.0,,471.0,game,"Dredge is a fishing adventure with a sinister undercurrent. Sell your catch, upgrade your vessel and dredge the depths for long-buried relics. Explore the stories of the strange locals and discover why some things are best left forgotten. Starting from your new home in a group of islands known as The Marrows, upgrade your engines and...",Strong,0.9388,2023.0,0.0,14348.0,0.0,0.0,1.0,1.0
Cassette Beasts,0.0,0.0,2/23/2024,Cassette Beasts,Trainer RPG,1.0,85.66666667,618.0,1.0,36.0,0.0,{},1364.636242778914,[456],"[140149, 140169, 140170, 140171, 140172, 163667]",,0.0,0.0,{},"[9243, 10776, 17379, 17548, 23733, 25311, 26574, 43165, 44242, 113360]",1353.9244109291255,102.78593344382097,64.0,99163.0,"[12, 15, 31, 32]",2023-04-26T00:00:00,80.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2023-04-26T00:00:00.000Z', 'displayRelease': '2023-04-26'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2023-05-25T00:00:00.000Z', 'displayRelease': '2023-05-25'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-05-25T00:00:00.000Z', 'displayRelease': '2023-05-25'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2023-05-25T00:00:00.000Z', 'displayRelease': '2023-05-25'}]",4/26/2023,0.0,Cassette Beasts,78097.0,,Cassette Beasts,Cassette Beasts,False,Cassette Beasts,15.0,Bytten Studio,173.0,1.0,82.0,,,37.0,361.0,"[17, 18, 33, 38]",,193792.0,0.0,18.0,"Linux, Nintendo Switch, PC, Xbox One, Xbox Series X/S",84.0,1043.9778492533812,,1.0,87.0,4/1/2023,2.0,1.0,71214.0,95.0,"[72, 283, 510, 606, 1387, 1697, 1705, 1780, 2202, 2399, 3017, 3138, 4465, 4823, 4970, 9181, 17268, 17872, 29034, 41227, 44126]",0.0,4/26/2023,2023-04-26T00:00:00.000Z,"[1, 2, 3]",100866.0,1.0,83.0,Cassette Beasts,55.0,133866.0,131.0,774.0,"[175008, 175009]",True,3.748739348,,223.0,1682467200.0,20.0,71.68342961,3.5,87.5,https://www.metacritic.com/game/cassette-beasts/,3.0,Trainer RPG,78097_Cassette_Beasts.jpg,PC,100.0,1323.0,1.0,,472.0,game,"Grab your cassette player, it's time to transform! Collect awesome monster forms to use during turn-based battles in this indie open-world RPG. Combine any two monster forms using Cassette Beasts' Fusion System to create unique and powerful new ones!Welcome to New Wirral, a remote island inhabited by creatures you've only dreamed of,...",Mighty,0.9222,2023.0,0.0,14846.0,0.0,0.0,1.0,1.0
STAR WARS Jedi: Survivor™,0.0,0.0,6/12/2023,STAR WARS Jedi: Survivor™,Open-World Action,1.0,84.055,616.0,1.0,177.0,0.0,{},1388.2622614289803,[439],"[129863, 129864, 129865, 135890, 145555, 145556, 191022]",,1.0,0.0,{},"[28070, 55038, 62151, 74701, 81249, 96217, 103303, 105049, 106987, 113360]",1378.4524215116135,114.65788146672256,191.0,120779.0,[31],2023-04-28T00:00:00,83.0,"[{'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'releaseDate': '2023-04-28T00:00:00.000Z'}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'releaseDate': '2023-04-28T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-04-28T00:00:00.000Z'}]",4/28/2023,0.0,Star Wars Jedi: Survivor,108358.0,,Star Wars Jedi: Survivor,STAR WARS Jedi: Survivor™,False,STAR WARS Jedi: Survivor™,11.0,Respawn Entertainment,1560.0,0.0,97.0,,,496.0,3843.0,"[1, 17, 18]",,196430.0,0.0,143.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",69.0,1043.1164616735784,,1.0,85.0,4/1/2023,12.0,1.0,73210.0,93.0,"[182, 1144, 17326, 28760]",0.0,4/28/2023,2023-04-28T00:00:00.000Z,[1],119159.0,0.0,85.0,Star Wars Jedi Survivor,664.0,201156.0,1224.0,1122.0,"[280145, 280146]",True,3.499570756,{'value': 'M'},2384.0,1682640000.0,110.0,82.30788107,4.0,88.23529412,https://www.metacritic.com/game/star-wars-jedi-survivor/,24.0,OpenWorld Action,108358_Star_Wars_Jedi_Survivor.jpg,PC,85.14285714,2687.0,1.0,,473.0,game,"Star Wars Jedi: Survivor picks up five years after the events of Star Wars Jedi: Fallen Order. Cal must stay one step ahead of the Empire's constant pursuit as he continues to feel the weight of being one of the last remaining Jedi in the galaxy. Developed by the veteran team at Respawn Entertainment, Jedi: Survivor will expand upon icon...",Mighty,0.6706,2023.0,0.0,14199.0,0.0,0.0,1.0,1.0
Age of Wonders 4,0.0,0.0,,Age of Wonders 4,4X Strategy,1.0,81.54545455,612.0,0.0,33.0,0.0,{},1200.0,[],"[115065, 132660, 132781, 136445, 136446, 136447]",,0.0,0.0,{},"[902, 7615, 9472, 13196, 13660, 19404, 32510, 93694, 102057, 117417]",1192.343712298905,350.0,26.0,229956.0,"[15, 16]",2023-05-02T00:00:00,81.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'releaseDate': '2023-05-02T00:00:00.000Z', 'displayRelease': '2023-05-02'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-05-02T00:00:00.000Z', 'displayRelease': '2023-05-02'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-05-02T00:00:00.000Z', 'displayRelease': '2023-05-02'}]",5/2/2023,0.0,Age of Wonders 4,123146.0,,Age of Wonders 4,Age of Wonders 4,False,Age of Wonders 4,0.0,Triumph Studios,22.0,1.0,22.0,,,5.0,55.0,"[17, 41]",,488712.0,0.0,10.0,"PC, PlayStation 5, Xbox Series X/S",77.0,1000.0,,1.0,80.0,5/1/2023,2.0,0.0,74655.0,86.0,[],0.0,5/2/2023,2023-05-02T00:00:00.000Z,"[1, 2, 3]",188419.0,1.0,83.0,Age of Wonders 4,8.0,232571.0,10.0,109.0,"[200903, 200904]",True,3.7212359,,23.0,1682985600.0,27.0,80.0,,93.33333333,https://www.metacritic.com/game/age-of-wonders-4/,,4X Strategy,123146_Age_of_Wonders_4.jpg,PC,86.0,283.0,1.0,,474.0,game,"Age of Wonders 4 invites players to rule a fantasy realm of their own design, in a blend of strategy, role-playing, and turn-based combat. Powerful Wizard Kings have returned to the realms to reign as gods among mortals, and players will rise to challenge their rule using Tomes of Magic to unleash arcane destruction and evolve their armi...",Strong,79.79%,2023.0,0.0,14350.0,0.0,0.0,1.0,1.0
,0.0,0.0,7/1/2023,,Open-World Action,1.0,95.86702128,602.0,1.0,156.0,0.0,{},1570.7322672454766,[],"[120901, 120927, 137869, 138146, 138147, 138148, 189521]",,0.0,0.0,{},"[1877, 17548, 19164, 55038, 81249, 96217, 103303, 105049, 106987, 115653]",1585.30254465732,96.18293670988204,237.0,421358.0,"[12, 31]",2023-05-12T00:00:00,93.0,"[{'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2023-05-12T00:00:00.000Z', 'displayRelease': '2023-05-12'}]",5/12/2023,0.0,The Legend of Zelda: Tears of the Kingdom,72589.0,,The Legend of Zelda: Tears of the Kingdom,,False,,19.0,Nintendo,2752.0,0.0,287.0,,,237.0,5985.0,"[1, 17, 18, 38]",,880521.0,2.0,510.0,Nintendo Switch,88.0,1082.0288655866202,,1.0,100.0,,9.0,1.0,213228.0,100.0,"[64, 510, 703, 758, 2071, 2209, 2823, 3433, 4179, 4392, 6246, 38071]",0.0,5/12/2023,2023-05-12T00:00:00.000Z,[1],407463.0,0.0,96.0,The Legend of Zelda: Tears of the Kingdom,559.0,119388.0,2606.0,1222.0,"[200272, 200273, 220085]",True,4.759507121,{'value': 'E10+'},3402.0,1683849600.0,104.0,94.20437481,5.0,97.2972973,https://www.metacritic.com/game/the-legend-of-zelda-tears-of-the-kingdom/,79.0,OpenWorld Action,72589_The_Legend_of_Zelda_Tears_of_the_Kingdom.png,PC,95.33333333,4107.0,1.0,,475.0,game,"An epic adventure across the land and skies of Hyrule awaits in The Legend of Zelda™: Tears of the Kingdom for Nintendo Switch™. The adventure is yours to create in a world fueled by your imagination. In this sequel to The Legend of Zelda: Breath of the Wild, you’ll decide your own path through the sprawling landscapes of Hyrule and the ...",Mighty,,2023.0,0.0,14343.0,0.0,0.0,1.0,1.0
Warhammer 40,0.0,0.0,6/25/2023,"Warhammer 40,000: Boltgun",FPS,1.0,76.325,591.0,1.0,67.0,0.0,{},1049.8187383222842,[439],"[133625, 139749, 139750, 147931, 156303, 159825, 162512]",,0.0,0.0,{},"[1877, 19164, 28070, 43367, 47823, 55038, 55042, 103298, 105269, 107318]",1065.805507952424,116.41676519855636,45.0,42585.0,"[5, 32, 33]",2023-05-23T00:00:00,73.0,"[{'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-05-23T00:00:00.000Z', 'displayRelease': '2023-05-23'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-05-23T00:00:00.000Z', 'displayRelease': '2023-05-23'}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2023-05-23T00:00:00.000Z', 'displayRelease': '2023-05-23'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2023-05-23T00:00:00.000Z', 'displayRelease': '2023-05-23'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'releaseDate': '2023-05-23T00:00:00.000Z', 'displayRelease': '2023-05-23'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2023-05-23T00:00:00.000Z'}]",5/23/2023,0.0,"Warhammer 40,000: Boltgun",115660.0,000: Boltgun,"Warhammer 40,000: Boltgun",Warhammer 40,False,,12.0,Auroch Digital,217.0,0.0,82.0,,,28.0,489.0,"[1, 17, 18]",,61836.0,0.0,23.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",76.0,947.3024812407645,,1.0,80.0,,7.0,1.0,36448.0,67.0,"[126, 589, 1308, 1780, 4142, 4393, 4465, 4991, 5840, 23834, 27179, 27308, 36041]",0.0,5/23/2023,2023-05-23T00:00:00.000Z,[1],40150.0,0.0,75.0,"Warhammer 40,000: Boltgun",164.0,203258.0,91.0,272.0,"[173283, 173284]",True,3.4271642,{'value': 'M'},283.0,1684800000.0,44.0,78.21095514,3.5,67.1875,https://www.metacritic.com/game/warhammer-40000-boltgun/,,FPS,115660_Warhammer_40000_Boltgun.jpg,PC,83.0,750.0,1.0,,476.0,game,"Load up your Boltgun and plunge into battle headfirst! Experience a perfect blend of Warhammer 40,000, classic, frenetic FPS gameplay and the stylish visuals of your favourite 90's retro shooters.Play a battle-hardened Space Marine on a perilous mission across the galaxy, as they battle against the Chaos Space Marines and daemons of ...",Strong,,2023.0,0.0,14943.0,0.0,0.0,1.0,1.0
System Shock,0.0,8.0,,System Shock,FPS,1.0,77.0,584.0,0.0,108.0,0.0,{},1200.0,"[439, 465]","[150757, 150758, 175866, 175867, 175868, 191181]",,0.0,0.0,{},"[1877, 18225, 18290, 47823, 55038, 80916, 103329, 105269, 107169, 107318]",1255.356666964884,350.0,64.0,88646.0,"[5, 12, 31]",2023-05-30T00:00:00,80.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'releaseDate': '2023-05-30T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2023-05-30T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2023-05-30T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2023-05-30T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2023-05-30T00:00:00.000Z'}]",5/30/2023,0.0,System Shock,74181.0,,System Shock,System Shock,False,System Shock,0.0,Nightdive Studios,210.0,0.0,85.0,,,26.0,405.0,"[1, 18, 19]",,119397.0,0.0,35.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",75.0,1000.0,,1.0,80.0,5/1/2023,7.0,0.0,58554.0,71.0,"[103, 250, 575, 1033, 1097, 1322, 1697, 1836, 2425, 2426, 2489, 3001, 4138, 5257, 9341, 23970, 26048, 40744]",0.0,5/30/2023,2023-05-30T00:00:00.000Z,[1],85461.0,0.0,78.0,System Shock (2023),55.0,18375.0,173.0,521.0,"[185978, 198803]",True,4.252740497,,254.0,1685404800.0,64.0,74.8655702,,71.15384615,https://www.metacritic.com/game/system-shock/,59.0,FPS,74181_System_Shock_(2020).jpg,PC,80.0,1414.0,1.0,System Shock Remake,477.0,game,"[Also known as ""System Shock Remake""] You're a renowned hacker, the most notorious cyberspace thief in the corporate world. Caught during a risky break-in, you become indentured to a greedy TriOptimum executive. After six months in a healing coma, you awaken to the twisted aftermath of a terrible disaster. Where are the surgeons? Why is ...",Strong,88.90%,2023.0,0.0,14989.0,0.0,1.0,1.0,1.0
